Data,ID,TemperaturaBMP(ºC),Pressão(hPa),Altitude(m),Umidade(g/m3),TemperaturaAHT(ºC),HIF(ºC),latitude,longitude,elevation,status
2024-12-03T23:18:13-03:00,5203,29.60,952.86,515.38,72.99,29.20,33.78,,,,
2024-12-03T23:18:33-03:00,5204,29.60,952.86,515.38,72.96,29.20,33.77,,,,
2024-12-03T23:18:54-03:00,5205,29.60,952.90,515.02,72.92,29.22,33.80,,,,
2024-12-03T23:19:15-03:00,5206,29.60,952.93,514.76,72.93,29.21,33.78,,,,
2024-12-03T23:19:35-03:00,5207,29.50,952.92,514.85,72.96,29.20,33.76,,,,
2024-12-03T23:19:56-03:00,5208,29.50,952.96,514.50,72.93,29.19,33.73,,,,
2024-12-03T23:20:17-03:00,5209,29.50,952.91,514.94,72.95,29.20,33.75,,,,
2024-12-03T23:20:37-03:00,5210,29.50,952.91,514.94,72.94,29.17,33.70,,,,
2024-12-03T23:20:58-03:00,5211,29.50,952.90,515.02,72.95,29.19,33.74,,,,
2024-12-03T23:21:19-03:00,5212,29.50,952.91,514.94,72.95,29.19,33.75,,,,
2024-12-03T23:21:39-03:00,5213,29.50,952.85,515.46,72.99,29.16,33.68,,,,
2024-12-03T23:22:00-03:00,5214,29.50,952.89,515.11,72.95,29.18,33.70,,,,
2024-12-03T23:22:21-03:00,5215,29.50,952.88,515.20,72.94,29.19,33.73,,,,
2024-12-03T23:22:41-03:00,5216,29.50,952.85,515.46,72.97,29.18,33.72,,,,
2024-12-03T23:23:02-03:00,5217,29.50,952.83,515.64,73.04,29.18,33.75,,,,
2024-12-03T23:23:22-03:00,5218,29.50,952.89,515.11,73.01,29.17,33.70,,,,
2024-12-03T23:23:43-03:00,5219,29.50,952.91,514.94,73.06,29.17,33.70,,,,
2024-12-03T23:24:04-03:00,5220,29.50,952.85,515.46,73.05,29.17,33.71,,,,
2024-12-03T23:24:24-03:00,5221,29.50,952.84,515.55,73.03,29.20,33.77,,,,
2024-12-03T23:24:45-03:00,5222,29.50,952.91,514.94,73.07,29.19,33.77,,,,
2024-12-03T23:25:05-03:00,5223,29.50,952.87,515.29,73.08,29.18,33.75,,,,
2024-12-03T23:25:26-03:00,5224,29.50,952.88,515.20,73.11,29.20,33.79,,,,
2024-12-03T23:25:46-03:00,5225,29.60,952.90,515.02,73.08,29.20,33.80,,,,
2024-12-03T23:26:07-03:00,5226,29.60,952.81,515.81,73.05,29.23,33.85,,,,
2024-12-03T23:26:28-03:00,5227,29.60,952.86,515.38,73.08,29.24,33.88,,,,
2024-12-03T23:26:48-03:00,5228,29.60,952.93,514.76,73.12,29.23,33.87,,,,
2024-12-03T23:27:09-03:00,5229,29.60,952.83,515.64,73.08,29.25,33.91,,,,
2024-12-03T23:27:30-03:00,5230,29.60,952.87,515.29,73.10,29.25,33.91,,,,
2024-12-03T23:27:50-03:00,5231,29.60,952.84,515.55,73.11,29.24,33.91,,,,
2024-12-03T23:28:11-03:00,5232,29.60,952.87,515.29,73.06,29.25,33.90,,,,
2024-12-03T23:28:32-03:00,5233,29.60,952.88,515.20,73.16,29.25,33.92,,,,
2024-12-03T23:28:52-03:00,5234,29.60,952.84,515.55,73.16,29.24,33.90,,,,
2024-12-03T23:29:13-03:00,5235,29.60,952.87,515.29,73.30,29.25,33.97,,,,
2024-12-03T23:29:34-03:00,5236,29.60,952.88,515.20,73.26,29.27,33.99,,,,
2024-12-03T23:29:54-03:00,5237,29.60,952.87,515.29,73.28,29.27,34.01,,,,
2024-12-03T23:30:15-03:00,5238,29.70,952.84,515.55,73.31,29.29,34.05,,,,
2024-12-03T23:30:36-03:00,5239,29.60,952.82,515.73,73.30,29.28,34.02,,,,
2024-12-03T23:30:57-03:00,5240,29.70,952.85,515.46,73.32,29.30,34.08,,,,
2024-12-03T23:31:17-03:00,5241,29.70,952.83,515.64,73.35,29.26,34.00,,,,
2024-12-03T23:31:38-03:00,5242,29.70,952.83,515.64,73.31,29.31,34.10,,,,
2024-12-03T23:31:59-03:00,5243,29.70,952.84,515.55,73.29,29.28,34.02,,,,
2024-12-03T23:32:19-03:00,5244,29.70,952.85,515.46,73.22,29.31,34.08,,,,
2024-12-03T23:32:40-03:00,5245,29.70,952.80,515.90,73.31,29.30,34.08,,,,
2024-12-03T23:33:01-03:00,5246,29.70,952.84,515.55,73.23,29.29,34.05,,,,
2024-12-03T23:33:21-03:00,5247,29.70,952.81,515.81,73.30,29.30,34.09,,,,
2024-12-03T23:33:42-03:00,5248,29.70,952.85,515.46,73.25,29.30,34.08,,,,
2024-12-03T23:34:03-03:00,5249,29.70,952.83,515.64,73.31,29.31,34.10,,,,
2024-12-03T23:34:24-03:00,5250,29.70,952.83,515.64,73.25,29.32,34.12,,,,
2024-12-03T23:34:44-03:00,5251,29.70,952.81,515.81,73.27,29.31,34.11,,,,
2024-12-03T23:35:05-03:00,5252,29.70,952.85,515.46,73.28,29.33,34.14,,,,
2024-12-03T23:35:26-03:00,5253,29.70,952.80,515.90,73.27,29.34,34.16,,,,
2024-12-03T23:35:46-03:00,5254,29.70,952.78,516.07,73.39,29.32,34.16,,,,
2024-12-03T23:36:08-03:00,5255,29.70,952.79,515.99,73.31,29.33,34.17,,,,
2024-12-03T23:36:28-03:00,5256,29.70,952.83,515.64,73.24,29.33,34.14,,,,
2024-12-03T23:36:49-03:00,5257,29.70,952.81,515.81,73.27,29.32,34.13,,,,
2024-12-03T23:37:09-03:00,5258,29.70,952.81,515.81,73.25,29.33,34.13,,,,
2024-12-03T23:37:30-03:00,5259,29.70,952.87,515.29,73.29,29.34,34.17,,,,
2024-12-03T23:37:51-03:00,5260,29.70,952.81,515.81,73.29,29.36,34.21,,,,
2024-12-03T23:38:11-03:00,5261,29.70,952.79,515.99,73.21,29.34,34.17,,,,
2024-12-03T23:38:32-03:00,5262,29.70,952.77,516.16,73.20,29.35,34.17,,,,
2024-12-03T23:38:53-03:00,5263,29.70,952.79,515.99,73.16,29.37,34.23,,,,
2024-12-03T23:39:13-03:00,5264,29.70,952.83,515.64,73.22,29.34,34.16,,,,
2024-12-03T23:39:35-03:00,5265,29.70,952.88,515.20,73.20,29.36,34.20,,,,
2024-12-03T23:39:55-03:00,5266,29.70,952.82,515.73,73.18,29.35,34.18,,,,
2024-12-03T23:40:16-03:00,5267,29.70,952.81,515.81,73.24,29.34,34.15,,,,
2024-12-03T23:40:37-03:00,5268,29.70,952.79,515.99,73.16,29.35,34.17,,,,
2024-12-03T23:40:57-03:00,5269,29.70,952.89,515.11,73.21,29.34,34.16,,,,
2024-12-03T23:41:18-03:00,5270,29.70,952.78,516.07,73.21,29.36,34.20,,,,
2024-12-03T23:41:39-03:00,5271,29.70,952.77,516.16,73.18,29.32,34.10,,,,
2024-12-03T23:41:59-03:00,5272,29.70,952.77,516.16,73.17,29.35,34.18,,,,
2024-12-03T23:42:20-03:00,5273,29.70,952.78,516.07,73.13,29.33,34.12,,,,
2024-12-03T23:42:41-03:00,5274,29.70,952.80,515.90,73.18,29.35,34.18,,,,
2024-12-03T23:43:01-03:00,5275,29.70,952.81,515.81,73.18,29.35,34.19,,,,
2024-12-03T23:43:22-03:00,5276,29.70,952.80,515.90,73.15,29.34,34.15,,,,
2024-12-03T23:43:42-03:00,5277,29.70,952.80,515.90,73.16,29.35,34.18,,,,
2024-12-03T23:44:03-03:00,5278,29.70,952.83,515.64,73.18,29.34,34.16,,,,
2024-12-03T23:44:24-03:00,5279,29.70,952.79,515.99,73.12,29.34,34.14,,,,
2024-12-03T23:44:44-03:00,5280,29.70,952.70,516.78,73.12,29.33,34.11,,,,
2024-12-03T23:45:05-03:00,5281,29.70,952.80,515.90,73.17,29.34,34.15,,,,
2024-12-03T23:45:26-03:00,5282,29.70,952.82,515.73,73.16,29.35,34.17,,,,
2024-12-03T23:45:46-03:00,5283,29.70,952.76,516.25,73.12,29.35,34.16,,,,
2024-12-03T23:46:07-03:00,5284,29.70,952.83,515.64,73.13,29.34,34.15,,,,
2024-12-03T23:46:28-03:00,5285,29.70,952.79,515.99,73.14,29.35,34.17,,,,
2024-12-03T23:46:49-03:00,5286,29.70,952.76,516.25,73.08,29.35,34.16,,,,
2024-12-03T23:47:09-03:00,5287,29.70,952.80,515.90,73.08,29.34,34.14,,,,
2024-12-03T23:47:30-03:00,5288,29.70,952.81,515.81,73.11,29.34,34.14,,,,
2024-12-03T23:47:51-03:00,5289,29.70,952.75,516.34,73.07,29.33,34.11,,,,
2024-12-03T23:48:12-03:00,5290,29.70,952.77,516.16,73.08,29.36,34.17,,,,
2024-12-03T23:48:32-03:00,5291,29.70,952.73,516.51,73.00,29.36,34.17,,,,
2024-12-03T23:48:53-03:00,5292,29.70,952.79,515.99,73.09,29.36,34.18,,,,
2024-12-03T23:49:14-03:00,5293,29.70,952.81,515.81,73.09,29.35,34.15,,,,
2024-12-03T23:49:34-03:00,5294,29.70,952.71,516.69,72.99,29.35,34.13,,,,
2024-12-03T23:49:55-03:00,5295,29.70,952.74,516.43,72.95,29.34,34.11,,,,
2024-12-03T23:50:16-03:00,5296,29.70,952.74,516.43,73.10,29.35,34.17,,,,
2024-12-03T23:50:37-03:00,5297,29.70,952.72,516.60,73.08,29.34,34.13,,,,
2024-12-03T23:50:57-03:00,5298,29.70,952.77,516.16,73.06,29.36,34.17,,,,
2024-12-03T23:51:18-03:00,5299,29.70,952.78,516.07,73.04,29.36,34.16,,,,
2024-12-03T23:51:39-03:00,5300,29.70,952.75,516.34,72.96,29.34,34.12,,,,
2024-12-03T23:52:00-03:00,5301,29.70,952.69,516.86,72.96,29.38,34.20,,,,
2024-12-03T23:52:20-03:00,5302,29.70,952.69,516.86,72.92,29.34,34.10,,,,
2024-12-03T23:52:41-03:00,5303,29.70,952.72,516.60,72.98,29.34,34.10,,,,
2024-12-03T23:53:02-03:00,5304,29.70,952.78,516.07,72.94,29.34,34.10,,,,
2024-12-03T23:53:23-03:00,5305,29.70,952.75,516.34,72.97,29.35,34.14,,,,
2024-12-03T23:53:43-03:00,5306,29.70,952.74,516.43,72.92,29.35,34.12,,,,
2024-12-03T23:54:04-03:00,5307,29.70,952.67,517.04,73.20,29.37,34.24,,,,
2024-12-03T23:54:25-03:00,5308,29.70,952.73,516.51,73.49,29.36,34.27,,,,
2024-12-03T23:54:45-03:00,5309,29.70,952.75,516.34,73.92,29.37,34.39,,,,
2024-12-03T23:55:06-03:00,5310,29.70,952.73,516.51,74.09,29.36,34.40,,,,
2024-12-03T23:55:27-03:00,5311,29.70,952.70,516.78,74.59,29.35,34.49,,,,
2024-12-03T23:55:47-03:00,5312,29.70,952.78,516.07,74.18,29.37,34.45,,,,
2024-12-03T23:56:08-03:00,5313,29.70,952.77,516.16,74.38,29.37,34.48,,,,
2024-12-03T23:56:28-03:00,5314,29.70,952.71,516.69,74.33,29.34,34.41,,,,
2024-12-03T23:56:49-03:00,5315,29.70,952.67,517.04,74.51,29.38,34.53,,,,
2024-12-03T23:57:10-03:00,5316,29.70,952.71,516.69,74.50,29.34,34.45,,,,
2024-12-03T23:57:30-03:00,5317,29.70,952.70,516.78,74.54,29.38,34.54,,,,
2024-12-03T23:57:51-03:00,5318,29.70,952.73,516.51,74.76,29.38,34.60,,,,
2024-12-03T23:58:12-03:00,5319,29.70,952.75,516.34,74.61,29.36,34.53,,,,
2024-12-03T23:58:32-03:00,5320,29.70,952.75,516.34,74.61,29.36,34.50,,,,
2024-12-03T23:58:53-03:00,5321,29.70,952.72,516.60,74.62,29.34,34.47,,,,
2024-12-03T23:59:14-03:00,5322,29.70,952.75,516.34,74.68,29.35,34.50,,,,
2024-12-03T23:59:34-03:00,5323,29.70,952.74,516.43,74.75,29.35,34.51,,,,
2024-12-03T23:59:55-03:00,5324,29.70,952.76,516.25,74.68,29.35,34.50,,,,
2024-12-04T00:00:16-03:00,5325,29.70,952.76,516.25,74.52,29.36,34.49,,,,
2024-12-04T00:00:37-03:00,5326,29.70,952.75,516.34,74.51,29.36,34.48,,,,
2024-12-04T00:00:57-03:00,5327,29.80,952.78,516.07,74.62,29.36,34.52,,,,
2024-12-04T00:01:18-03:00,5328,29.80,952.75,516.34,74.87,29.35,34.54,,,,
2024-12-04T00:01:39-03:00,5329,29.70,952.74,516.43,74.77,29.34,34.51,,,,
2024-12-04T00:02:00-03:00,5330,29.70,952.72,516.60,74.74,29.35,34.53,,,,
2024-12-04T00:02:20-03:00,5331,29.70,952.81,515.81,74.80,29.36,34.56,,,,
2024-12-04T00:02:41-03:00,5332,29.70,952.74,516.43,74.79,29.33,34.48,,,,
2024-12-04T00:03:02-03:00,5333,29.70,952.73,516.51,74.81,29.33,34.48,,,,
2024-12-04T00:03:23-03:00,5334,29.70,952.72,516.60,74.96,29.33,34.51,,,,
2024-12-04T00:03:44-03:00,5335,29.70,952.75,516.34,74.98,29.32,34.50,,,,
2024-12-04T00:04:05-03:00,5336,29.70,952.76,516.25,75.17,29.34,34.59,,,,
2024-12-04T00:04:25-03:00,5337,29.70,952.78,516.07,75.13,29.33,34.54,,,,
2024-12-04T00:04:46-03:00,5338,29.70,952.79,515.99,75.24,29.31,34.54,,,,
2024-12-04T00:05:06-03:00,5339,29.70,952.79,515.99,75.45,29.33,34.63,,,,
2024-12-04T00:05:27-03:00,5340,29.70,952.75,516.34,75.44,29.33,34.63,,,,
2024-12-04T00:05:48-03:00,5341,29.70,952.71,516.69,75.34,29.32,34.56,,,,
2024-12-04T00:06:09-03:00,5342,29.70,952.74,516.43,75.34,29.33,34.59,,,,
2024-12-04T00:06:29-03:00,5343,29.70,952.76,516.25,75.28,29.33,34.60,,,,
2024-12-04T00:06:50-03:00,5344,29.70,952.78,516.07,75.35,29.33,34.59,,,,
2024-12-04T00:07:11-03:00,5345,29.70,952.79,515.99,75.55,29.32,34.62,,,,
2024-12-04T00:07:32-03:00,5346,29.70,952.75,516.34,75.51,29.33,34.63,,,,
2024-12-04T00:07:52-03:00,5347,29.70,952.74,516.43,75.49,29.32,34.61,,,,
2024-12-04T00:08:13-03:00,5348,29.70,952.76,516.25,75.50,29.30,34.57,,,,
2024-12-04T00:08:33-03:00,5349,29.70,952.70,516.78,75.53,29.31,34.59,,,,
2024-12-04T00:08:54-03:00,5350,29.70,952.70,516.78,75.55,29.32,34.63,,,,
2024-12-04T00:09:15-03:00,5351,29.70,952.72,516.60,75.51,29.33,34.64,,,,
2024-12-04T00:09:35-03:00,5352,29.70,952.74,516.43,75.47,29.31,34.59,,,,
2024-12-04T00:09:56-03:00,5353,29.70,952.67,517.04,75.35,29.33,34.61,,,,
2024-12-04T00:10:17-03:00,5354,29.70,952.78,516.07,75.34,29.32,34.59,,,,
2024-12-04T00:10:37-03:00,5355,29.70,952.70,516.78,75.51,29.31,34.59,,,,
2024-12-04T00:10:58-03:00,5356,29.70,952.74,516.43,75.60,29.32,34.64,,,,
2024-12-04T00:11:20-03:00,5357,29.70,952.69,516.86,75.50,29.34,34.65,,,,
2024-12-04T00:11:40-03:00,5358,29.70,952.72,516.60,75.52,29.32,34.62,,,,
2024-12-04T00:12:01-03:00,5359,29.70,952.66,517.13,75.53,29.31,34.60,,,,
2024-12-04T00:12:21-03:00,5360,29.70,952.68,516.95,75.55,29.32,34.62,,,,
2024-12-04T00:12:42-03:00,5361,29.70,952.70,516.78,75.56,29.33,34.64,,,,
2024-12-04T00:13:03-03:00,5362,29.70,952.76,516.25,75.61,29.32,34.63,,,,
2024-12-04T00:13:24-03:00,5363,29.70,952.74,516.43,75.63,29.34,34.69,,,,
2024-12-04T00:13:45-03:00,5364,29.70,952.75,516.34,75.64,29.33,34.66,,,,
2024-12-04T00:14:06-03:00,5365,29.70,952.70,516.78,75.69,29.32,34.65,,,,
2024-12-04T00:14:26-03:00,5366,29.70,952.76,516.25,75.77,29.33,34.71,,,,
2024-12-04T00:14:47-03:00,5367,29.70,952.73,516.51,75.72,29.32,34.67,,,,
2024-12-04T00:15:07-03:00,5368,29.70,952.74,516.43,75.61,29.33,34.66,,,,
2024-12-04T00:15:28-03:00,5369,29.70,952.74,516.43,75.53,29.33,34.65,,,,
2024-12-04T00:15:49-03:00,5370,29.70,952.78,516.07,75.60,29.32,34.64,,,,
2024-12-04T00:16:09-03:00,5371,29.70,952.65,517.21,75.64,29.30,34.58,,,,
2024-12-04T00:16:30-03:00,5372,29.70,952.73,516.51,75.61,29.34,34.69,,,,
2024-12-04T00:16:51-03:00,5373,29.70,952.71,516.69,75.65,29.34,34.69,,,,
2024-12-04T00:17:12-03:00,5374,29.70,952.76,516.25,75.60,29.33,34.66,,,,
2024-12-04T00:17:32-03:00,5375,29.80,952.66,517.13,75.63,29.36,34.75,,,,
2024-12-04T00:17:53-03:00,5376,29.70,952.76,516.25,75.75,29.37,34.80,,,,
2024-12-04T00:18:13-03:00,5377,29.70,952.77,516.16,75.79,29.35,34.76,,,,
2024-12-04T00:18:34-03:00,5378,29.70,952.69,516.86,75.76,29.36,34.77,,,,
2024-12-04T00:18:55-03:00,5379,29.70,952.73,516.51,75.82,29.37,34.80,,,,
2024-12-04T00:19:15-03:00,5380,29.70,952.74,516.43,75.86,29.35,34.77,,,,
2024-12-04T00:19:36-03:00,5381,29.70,952.75,516.34,75.88,29.35,34.77,,,,
2024-12-04T00:19:57-03:00,5382,29.70,952.75,516.34,75.82,29.35,34.76,,,,
2024-12-04T00:20:17-03:00,5383,29.70,952.75,516.34,75.89,29.36,34.81,,,,
2024-12-04T00:20:38-03:00,5384,29.70,952.73,516.51,75.81,29.36,34.77,,,,
2024-12-04T00:20:59-03:00,5385,29.70,952.77,516.16,75.94,29.35,34.78,,,,
2024-12-04T00:21:19-03:00,5386,29.70,952.75,516.34,75.88,29.34,34.76,,,,
2024-12-04T00:21:40-03:00,5387,29.70,952.72,516.60,75.65,29.35,34.73,,,,
2024-12-04T00:22:01-03:00,5388,29.70,952.73,516.51,75.86,29.36,34.80,,,,
2024-12-04T00:22:22-03:00,5389,29.70,952.73,516.51,75.89,29.34,34.75,,,,
2024-12-04T00:22:43-03:00,5390,29.70,952.69,516.86,75.74,29.37,34.79,,,,
2024-12-04T00:23:04-03:00,5391,29.70,952.68,516.95,75.80,29.36,34.77,,,,
2024-12-04T00:23:25-03:00,5392,29.70,952.69,516.86,76.04,29.36,34.84,,,,
2024-12-04T00:23:45-03:00,5393,29.70,952.67,517.04,75.95,29.34,34.76,,,,
2024-12-04T00:24:06-03:00,5394,29.70,952.76,516.25,75.98,29.35,34.79,,,,
2024-12-04T00:24:27-03:00,5395,29.70,952.78,516.07,75.86,29.34,34.75,,,,
2024-12-04T00:24:47-03:00,5396,29.70,952.74,516.43,75.75,29.34,34.72,,,,
2024-12-04T00:25:08-03:00,5397,29.70,952.73,516.51,75.75,29.34,34.73,,,,
2024-12-04T00:25:29-03:00,5398,29.70,952.70,516.78,75.66,29.34,34.71,,,,
2024-12-04T00:25:50-03:00,5399,29.70,952.71,516.69,75.72,29.35,34.75,,,,
2024-12-04T00:26:10-03:00,5400,29.70,952.72,516.60,75.67,29.33,34.67,,,,
2024-12-04T00:26:31-03:00,5401,29.70,952.72,516.60,75.67,29.35,34.72,,,,
2024-12-04T00:26:52-03:00,5402,29.70,952.67,517.04,75.65,29.33,34.67,,,,
2024-12-04T00:27:12-03:00,5403,29.70,952.64,517.30,75.72,29.33,34.69,,,,
2024-12-04T00:27:33-03:00,5404,29.70,952.71,516.69,75.81,29.34,34.73,,,,
2024-12-04T00:27:54-03:00,5405,29.70,952.72,516.60,75.81,29.31,34.65,,,,
2024-12-04T00:28:14-03:00,5406,29.70,952.65,517.21,75.81,29.36,34.78,,,,
2024-12-04T00:28:35-03:00,5407,29.70,952.76,516.25,75.77,29.36,34.78,,,,
2024-12-04T00:28:56-03:00,5408,29.70,952.69,516.86,75.82,29.35,34.75,,,,
2024-12-04T00:29:16-03:00,5409,29.70,952.68,516.95,75.82,29.35,34.77,,,,
2024-12-04T00:29:37-03:00,5410,29.70,952.67,517.04,75.84,29.37,34.81,,,,
2024-12-04T00:29:58-03:00,5411,29.70,952.69,516.86,75.84,29.35,34.77,,,,
2024-12-04T00:30:19-03:00,5412,29.70,952.66,517.13,75.67,29.35,34.71,,,,
2024-12-04T00:30:39-03:00,5413,29.70,952.70,516.78,75.70,29.34,34.70,,,,
2024-12-04T00:31:00-03:00,5414,29.70,952.64,517.30,75.61,29.35,34.72,,,,
2024-12-04T00:31:21-03:00,5415,29.70,952.72,516.60,75.73,29.33,34.68,,,,
2024-12-04T00:31:42-03:00,5416,29.70,952.65,517.21,75.71,29.36,34.75,,,,
2024-12-04T00:32:03-03:00,5417,29.70,952.61,517.56,75.59,29.37,34.75,,,,
2024-12-04T00:32:23-03:00,5418,29.70,952.63,517.39,75.61,29.37,34.77,,,,
2024-12-04T00:32:44-03:00,5419,29.70,952.64,517.30,75.59,29.34,34.68,,,,
2024-12-04T00:33:05-03:00,5420,29.70,952.64,517.30,75.67,29.37,34.78,,,,
2024-12-04T00:33:25-03:00,5421,29.70,952.68,516.95,75.78,29.36,34.79,,,,
2024-12-04T00:33:46-03:00,5422,29.70,952.65,517.21,75.68,29.36,34.74,,,,
2024-12-04T00:34:07-03:00,5423,29.70,952.70,516.78,75.63,29.34,34.70,,,,
2024-12-04T00:34:27-03:00,5424,29.70,952.66,517.13,75.59,29.35,34.71,,,,
2024-12-04T00:34:48-03:00,5425,29.70,952.69,516.86,75.60,29.34,34.68,,,,
2024-12-04T00:35:09-03:00,5426,29.70,952.63,517.39,75.58,29.36,34.74,,,,
2024-12-04T00:35:30-03:00,5427,29.70,952.63,517.39,75.58,29.35,34.71,,,,
2024-12-04T00:35:50-03:00,5428,29.70,952.57,517.91,75.47,29.38,34.75,,,,
2024-12-04T00:36:11-03:00,5429,29.70,952.60,517.65,75.46,29.34,34.66,,,,
2024-12-04T00:36:32-03:00,5430,29.70,952.61,517.56,75.50,29.34,34.65,,,,
2024-12-04T00:36:52-03:00,5431,29.70,952.63,517.39,75.52,29.33,34.64,,,,
2024-12-04T00:37:13-03:00,5432,29.70,952.65,517.21,75.45,29.36,34.71,,,,
2024-12-04T00:37:34-03:00,5433,29.70,952.61,517.56,75.54,29.35,34.70,,,,
2024-12-04T00:37:54-03:00,5434,29.70,952.67,517.04,75.52,29.34,34.68,,,,
2024-12-04T00:38:15-03:00,5435,29.70,952.64,517.30,75.54,29.35,34.68,,,,
2024-12-04T00:38:36-03:00,5436,29.70,952.62,517.48,75.53,29.35,34.69,,,,
2024-12-04T00:38:57-03:00,5437,29.70,952.70,516.78,75.51,29.36,34.72,,,,
2024-12-04T00:39:17-03:00,5438,29.70,952.65,517.21,75.57,29.36,34.73,,,,
2024-12-04T00:39:38-03:00,5439,29.70,952.65,517.21,75.44,29.36,34.69,,,,
2024-12-04T00:39:59-03:00,5440,29.70,952.60,517.65,75.42,29.35,34.66,,,,
2024-12-04T00:40:20-03:00,5441,29.70,952.68,516.95,75.38,29.37,34.70,,,,
2024-12-04T00:40:40-03:00,5442,29.70,952.65,517.21,75.41,29.35,34.68,,,,
2024-12-04T00:41:01-03:00,5443,29.70,952.66,517.13,75.42,29.36,34.69,,,,
2024-12-04T00:41:22-03:00,5444,29.70,952.66,517.13,75.42,29.33,34.61,,,,
2024-12-04T00:41:43-03:00,5445,29.70,952.66,517.13,75.39,29.36,34.69,,,,
2024-12-04T00:42:03-03:00,5446,29.70,952.69,516.86,75.49,29.35,34.69,,,,
2024-12-04T00:42:24-03:00,5447,29.70,952.61,517.56,75.39,29.35,34.66,,,,
2024-12-04T00:42:45-03:00,5448,29.70,952.59,517.74,75.33,29.35,34.66,,,,
2024-12-04T00:43:05-03:00,5449,29.70,952.64,517.30,75.22,29.37,34.66,,,,
2024-12-04T00:43:26-03:00,5450,29.70,952.66,517.13,75.41,29.37,34.73,,,,
2024-12-04T00:43:47-03:00,5451,29.70,952.64,517.30,75.46,29.36,34.71,,,,
2024-12-04T00:44:07-03:00,5452,29.70,952.61,517.56,75.42,29.36,34.70,,,,
2024-12-04T00:44:28-03:00,5453,29.70,952.66,517.13,75.42,29.36,34.70,,,,
2024-12-04T00:44:49-03:00,5454,29.70,952.66,517.13,75.41,29.36,34.70,,,,
2024-12-04T00:45:10-03:00,5455,29.70,952.66,517.13,75.46,29.37,34.74,,,,
2024-12-04T00:45:30-03:00,5456,29.70,952.61,517.56,75.45,29.37,34.72,,,,
2024-12-04T00:45:51-03:00,5457,29.70,952.58,517.83,75.36,29.37,34.70,,,,
2024-12-04T00:46:12-03:00,5458,29.70,952.66,517.13,75.37,29.37,34.70,,,,
2024-12-04T00:46:33-03:00,5459,29.70,952.63,517.39,75.41,29.36,34.70,,,,
2024-12-04T00:46:53-03:00,5460,29.70,952.68,516.95,75.42,29.36,34.70,,,,
2024-12-04T00:47:14-03:00,5461,29.70,952.65,517.21,75.38,29.36,34.69,,,,
2024-12-04T00:47:35-03:00,5462,29.70,952.68,516.95,75.40,29.37,34.71,,,,
2024-12-04T00:47:55-03:00,5463,29.70,952.59,517.74,75.45,29.37,34.73,,,,
2024-12-04T00:48:16-03:00,5464,29.70,952.59,517.74,75.52,29.35,34.70,,,,
2024-12-04T00:48:37-03:00,5465,29.70,952.59,517.74,75.49,29.35,34.68,,,,
2024-12-04T00:48:58-03:00,5466,29.70,952.60,517.65,75.39,29.34,34.63,,,,
2024-12-04T00:49:18-03:00,5467,29.70,952.62,517.48,75.40,29.33,34.62,,,,
2024-12-04T00:49:39-03:00,5468,29.70,952.57,517.91,75.44,29.35,34.66,,,,
2024-12-04T00:50:00-03:00,5469,29.70,952.59,517.74,75.52,29.33,34.64,,,,
2024-12-04T00:50:21-03:00,5470,29.70,952.56,518.00,75.46,29.34,34.65,,,,
2024-12-04T00:50:42-03:00,5471,29.70,952.63,517.39,75.32,29.34,34.62,,,,
2024-12-04T00:51:02-03:00,5472,29.70,952.59,517.74,75.38,29.34,34.64,,,,
2024-12-04T00:51:23-03:00,5473,29.70,952.59,517.74,75.36,29.33,34.60,,,,
2024-12-04T00:51:44-03:00,5474,29.70,952.56,518.00,75.26,29.33,34.59,,,,
2024-12-04T00:52:05-03:00,5475,29.70,952.61,517.56,75.26,29.34,34.60,,,,
2024-12-04T00:52:26-03:00,5476,29.70,952.62,517.48,75.33,29.34,34.64,,,,
2024-12-04T00:52:46-03:00,5477,29.70,952.59,517.74,75.30,29.33,34.60,,,,
2024-12-04T00:53:07-03:00,5478,29.70,952.62,517.48,75.32,29.34,34.63,,,,
2024-12-04T00:53:28-03:00,5479,29.70,952.61,517.56,75.34,29.34,34.63,,,,
2024-12-04T00:53:49-03:00,5480,29.70,952.56,518.00,75.24,29.35,34.64,,,,
2024-12-04T00:54:09-03:00,5481,29.70,952.60,517.65,75.20,29.34,34.60,,,,
2024-12-04T00:54:30-03:00,5482,29.70,952.61,517.56,75.24,29.37,34.68,,,,
2024-12-04T00:54:51-03:00,5483,29.70,952.65,517.21,75.24,29.35,34.63,,,,
2024-12-04T00:55:12-03:00,5484,29.70,952.62,517.48,75.15,29.35,34.61,,,,
2024-12-04T00:55:32-03:00,5485,29.70,952.62,517.48,75.23,29.33,34.59,,,,
2024-12-04T00:55:53-03:00,5486,29.70,952.61,517.56,75.14,29.34,34.58,,,,
2024-12-04T00:56:14-03:00,5487,29.70,952.62,517.48,75.24,29.33,34.58,,,,
2024-12-04T00:56:35-03:00,5488,29.70,952.57,517.91,75.19,29.35,34.61,,,,
2024-12-04T00:56:56-03:00,5489,29.70,952.58,517.83,75.16,29.36,34.64,,,,
2024-12-04T00:57:17-03:00,5490,29.70,952.64,517.30,75.19,29.34,34.60,,,,
2024-12-04T00:57:37-03:00,5491,29.70,952.65,517.21,75.11,29.35,34.59,,,,
